Narration,Label
ATM WDL ATM/CASH 5926NEAR-GUJARATVIDHYAPEEAHMADABAD CI / 76567,ATM WITHDRAWAL
ATM WDL /CASH/5926NEAR GUJARATVIDHYAPEEAHMADABAD CI,ATM WITHDRAWAL
/CASHWDL/328107467787/MPB00028/DAHEJ/08/10/230706/FEERS21.00 / GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/331416441070/MPB00028/DAHEJ/10 / 11/231611/FEERS21.00 GST-RS3.78,ATM WITHDRAWAL
NFS / CASHWDL/411508015603/6NINDDAH/ATALI/24/04/240814/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/414018773862/DAHEJ MPB00028/19/05/241857/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/412216938761/MPB00028 DAHEJ/01/05/241644 / FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL-410119012260/6NINDDAH/DAHEJ/10/04/241939/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS-CASHWDL/412216938761/MPB00028 / DAHEJ/01 / 05/241644/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL / 414018773862/MPB00028/DAHEJ/19/05/241857/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/333518958292 / MPB00028/DAHEJ/01/12/231837/FEERS21. GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/415018601361/MPB00028-DAHEJ / 29/05/241856/FEERS21.00 GST/RS3.78,ATM WITHDRAWAL
TO ATM WDL / / NO:421212828219-CUB02343/RAMNATPURAM III COIMBATORE TNIN:,ATM WITHDRAWAL
TO WDL:RR NO:420018438662:03851003/ SIB SOWRIPALAYAM COIMBATORE/TNIN:,ATM WITHDRAWAL
NFS/CASHWDL/413217086868/MPB00028/DAHEJ/11/05/241723/FEERS21 / 00/GST-RS3.78,ATM WITHDRAWAL
NFS/CASHWDL-411709027166/6NINDDAH/ATALI/26/04/240939/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
TO ATM/WDL:RR NO:410513000271:00827005/NEAR LAKSHMI MILLS JUN COIMBATORETNIN:,ATM WITHDRAWAL
NFS/CASHWDL/422619389282/MPB00028/DAHEJ/13-08/241909/FEERS21.00 GST RS3 / 78,ATM WITHDRAWAL
NFS/CASHWDL/327818056070/MPB00028/DAHEJ/05/10/231828/FEERS21.00-GST RS3.78,ATM WITHDRAWAL
TO ATM WDL:RR NO / 421212828219/CUB02343/RAMNATPURAM III COIMBATORE TNIN,ATM WITHDRAWAL
NFS/CASHWDL/332907913990/MPB00028/DAHEJ/25/11/230727-FEERS21.00 GST RS3/78,ATM WITHDRAWAL
NFS/CASHWDL/410119012260/6NINDDAH DAHEJ/10/04/241939/FEERS21. GST RS3/78,ATM WITHDRAWAL
NFS/CASHWDL/415519602588 MPB00405/DAHEJ/03/06/241922/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
TO ATM WDL:RR NO:411420009126 00827005/NEAR LAKSHMI MILLS JUN COIMBATORETNIN:,ATM WITHDRAWAL
NFS/CASHWDL-413217086868/MPB00028/DAHEJ/11/05/241723/FEERS21.00 GST / RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/410918491953/MPB00028/DAHEJ/18-04/241809/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL 409410006878/6NINDDAH/03/ATALI/04/241043 / FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/334917022289/MPB00028/DAHEJ/15-12/231741/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/409811021026/MPB00028/DAHEJ/07/04/241115/FEERS21.00 GST/RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/327818056070/MPB00028/DAHEJ/05/10/231828 / FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/410918492699/MPB00028-DAHEJ/18/04/241812/FEERS21.00 GST/RS3.78,ATM WITHDRAWAL
NFS/CASHWDL//MPB00028/DAHEJ 19/05/241857 / FEERS21 00 GST RS3 78,ATM WITHDRAWAL
TO ATM WDL:RR NO:421212828993:CUB02343 RAMNATPURAM III COIMBATORE TNIN:,ATM WITHDRAWAL
TO / ATM WDL:RR NO:410419674364:CUB02653 NANJUNDAPRM II COIMBATORE TNIN:,ATM WITHDRAWAL
NFS CASHWDL/336109012300/APCN8630/VAGRA/27/12/230928/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/413017614433/MPB00028/DAHEJ 09/05/241717/FEERS21. GST-RS3.78 / 29669,ATM WITHDRAWAL
NFS/CASHWDL/418516572289/MPB00405/DAHEJ/03/07-241647/FEERS21/00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL / 415519602588/MPB00405/DAHEJ/03/06/241922/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL / 332907913990/MPB00028/DAHEJ/25/11/230727/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
ATM/S1CNP260-CASH-WDL/01/09/23,ATM WITHDRAWAL
NFS/CASHWDL/418516572289/MPB00405/DAHEJ/03/07/241647/FEERS21.00 / GST RS3.78,ATM WITHDRAWAL
TO ATM WDL-RR NO:421212828219:CUB02343/RAMNATPURAM III COIMBATORE TNIN:,ATM WITHDRAWAL
CASHWDL NFS/330817191304 / MPB00028/DAHEJ/04/11/231710/FEERS21.00-GST RS3.78,ATM WITHDRAWAL
TO ATM WDL:RR NO:426720445555:03851003/ SIB SOWRIPALAYAM COIMBATORE-TNIN:,ATM WITHDRAWAL
TO ATM WDL:RR NO::CUB02653/ NANJUNDAPRM / II COIMBATORE TNIN:,ATM WITHDRAWAL
NFS/CASHWDL/410918491496/MPB00028/DAHEJ/18/04/241808/FEERS21- GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/411709027166/6NINDDAH ATALI-26/04/240939/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS CASHWDL-328107467787 / MPB00028/DAHEJ/08/10/230706/FEERS21/00 GST RS3.78,ATM WITHDRAWAL
CASHWDL/NFS/417909016718/APCN8630/VAGRA/27/06/240914/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
TO ATM-WDL:RR NO:421020559022:05050429/NEWDHAMUNGR-COIMBATORETCOIMBATORETNIN:,ATM WITHDRAWAL
NFS/CASHWDL / 405518585727/MPB00028/DAHEJ/24/02/241823/FEERS21.00/GST RS3 / 78,ATM WITHDRAWAL
NFS / CASHWDL/412216938761/MPB00028/DAHEJ/01/05/241644/FEERS21 00 GST RS3.78,ATM WITHDRAWAL
/CASHWDL/406718835206/MPB00405/DAHEJ/07-03/241846/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL / 414611799090/MPB00028/DAHEJ/25-05/241153/FEERS21.00 GST RS3.78 / 60637,ATM WITHDRAWAL
NFS-CASHWDL/400919891936/MPB00028/DAHEJ/09/01/241915/FEERS21.00-GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL 400919891936/MPB00028/DAHEJ/09/01/241915/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/411709027166/6NINDDAH/ATALI/26/04/240939 FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/331416441070/MPB00028/DAHEJ/10/11/231611/FEERS21.00 GST RS3 / 78,ATM WITHDRAWAL
ATM WDL/ATM CASH 91850SBI / SUBHASH ROAD CHACHANDAUSI/,ATM WITHDRAWAL
ATW / 435584XXXXXX7068/S1ANMM03/MUMBAI,ATM WITHDRAWAL
NFS/ES000003/CASH/WDL//01/23,ATM WITHDRAWAL
NFS/CASHWDL/411709027166 / 6NINDDAH/ATALI 26/04/240939/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/415619029691/6NINDDAH/ATALI/04/06 241958/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/411709027166/6NINDDAH/ATALI/26/04/240939/FEERS21 / 00 GST RS3.78 / 40618,ATM WITHDRAWAL
TO ATM WDL:RR NO:411212430652:03851003/ SIB SOWRIPALAYAM COIMBATORE TNIN: / 15029,ATM WITHDRAWAL
NFS/CASHWDL/409410006878/6NINDDAH/ATALI/03/04/241043/FEERS21.00 GST .78,ATM WITHDRAWAL
ATM WDL/ATM CASH 30641CHANDAUSICHANDAUSI-,ATM WITHDRAWAL
NFS/CASHWDL/418718990223 MPB00028/DAHEJ/05/07/241820/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/419219134784/MPB00405/DAHEJ/10 / 07/241903/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/336409012991/APCN8630/VAGRA/30/12/230950 FEERS21.00 GST RS3-78,ATM WITHDRAWAL
NFS/CASHWDL/413017614433/MPB00028/DAHEJ/09/05 / 241717/FEERS21-00 GST RS3.78 / 74293,ATM WITHDRAWAL
NFS/CASHWDL/330817191304/MPB00028-DAHEJ/04-11/231710/FEERS21.00/GST RS3.78,ATM WITHDRAWAL
TO ATM-WDL:RR NO-415414082215:6FVJRPRM/136/1 VOC NAGAR 80 FEETRAMANATHAPURMIN:,ATM WITHDRAWAL
TO ATM WDL:RR NO:415414082215:6FVJRPRM/136/1 VOC NAGAR/80 FEETRAMANATHAPURMIN:,ATM WITHDRAWAL
NFS/CASHWDL/410918492699/MPB00028/DAHEJ/18/04 241812/FEERS21 00 RS3.78,ATM WITHDRAWAL
NFS/CASHWDL / 333318176273/MPB00405/DAHEJ/29 / 11/231816/FEERS21.00 GST / RS3-78,ATM WITHDRAWAL
NFS/CASHWDL/415519602588/MPB00405 DAHEJ/03 06/241922/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/400118568143/MPB00028/DAHEJ/01/01/241834/FEERS21.00 GST RS3 78,ATM WITHDRAWAL
NFS/CASHWDL/400517145521 / MPB00405/DAHEJ/05/01/241741/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/414018773862/MPB00028/DAHEJ-19/05/241857/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
TO / ATM WDL:RR NO:410513000271:00827005/NEAR LAKSHMI MILLS JUN COIMBATORETNIN:,ATM WITHDRAWAL
TO ATM / WDL:RR NO:420018438662:03851003/ SIB SOWRIPALAYAM COIMBATORE TNIN:,ATM WITHDRAWAL
TO ATM WDL:RR NO-415414082215:6FVJRPRM/136/1 VOC NAGAR 80 FEETRAMANATHAPURMIN: / 35961,ATM WITHDRAWAL
NFS/CASHWDL 415018601361/MPB00028/DAHEJ/29-05/241856/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS / CASHWDL/400118568143/MPB00028/DAHEJ/01/01/241834 FEERS21/00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/331416441070/MPB00028/DAHEJ/10/11/231611 / FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/413522796803/DAHEJ/MPB00405/14/05/242211/FEERS21/00 GST RS3.78,ATM WITHDRAWAL
"ATM/WDL/ATM CASH 731STATION ROAD,GANDHIROMORADABAD/",ATM WITHDRAWAL
NFS/CASHWDL/417909016718/APCN8630/VAGRA/27 / 06/240914/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
TO ATM WDL:RR NO:414110939102:/RAMANATHAPURAM COIMBATORE TNIN:,ATM WITHDRAWAL
NFS/CASHWDL/328107467787/MPB00028/DAHEJ/08/10/230706/FEERS21.00 GST RS3-78,ATM WITHDRAWAL
NFS/CASHWDL/410918492196/MPB00028/DAHEJ/18/04/241810/FEERS21.00 GST RS3 78 / 3151,ATM WITHDRAWAL
NFS/CASHWDL/416322392820 MPB00405/DAHEJ/11/06/242246/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
TO ATM / WDL:RR NO:410419674364:CUB02653/ NANJUNDAPRM II TNIN COIMBATORE /,ATM WITHDRAWAL
NFS/CASHWDL/336409012991 APCN8630/VAGRA/30/12/230950/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL 413217086868/MPB00028/DAHEJ/11/05 241723 / FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/417909016718/APCN8630 / VAGRA/27/06/240914/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
TO ATM WDL:RR NO:410513000271:00827005 / NEAR LAKSHMI MILLS / JUN COIMBATORETNIN:,ATM WITHDRAWAL
NFS/CASHWDL/413522796803-MPB00405/DAHEJ/14/05/242211/FEERS21 / 00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/404220007164/APCN8630/VAGRA/11/02/242057/FEERS21 00 GST RS3.78,ATM WITHDRAWAL
435584XXXXXX7068/ATW/S1ANMM03/MUMBAI,ATM WITHDRAWAL
NFS/CASHWDL/411508015603/6NINDDAH/ATALI/24/04/240814/FEERS21.00 GST RS3-78,ATM WITHDRAWAL
TO ATM WDL:RR-NO:410419674364:CUB02653/ NANJUNDAPRM / II COIMBATORE TNIN: / 8543,ATM WITHDRAWAL
TO ATM-WDL:RR NO:416321008128:COTNU079/NANJUNDAPURAM ROAD COIMBATORE TNIN:,ATM WITHDRAWAL
NFS/RE278001 / CASH WDL/18-09/22,ATM WITHDRAWAL
NFS/CASHWDL/415219972407 MPB00405/DAHEJ / 31 / 05/241925/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/414611799090/MPB00028/DAHEJ 05/25/241153/FEERS21.00 RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/333518958292 / MPB00028/DAHEJ/01/12/231837/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
TO ATM WDL:RR NO:426720445555:03851003/ SIB/SOWRIPALAYAM COIMBATORE TNIN:,ATM WITHDRAWAL
TO ATM WDL-RR NO/410513000271:00827005/NEAR LAKSHMI-MILLS JUN COIMBATORETNIN:,ATM WITHDRAWAL
NFS/CASHWDL/415219972407-MPB00405/DAHEJ/31/05 / 241925/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/414018773862/MPB00028/DAHEJ/19/05/241857 FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/412216938761/MPB00028 DAHEJ/01/05/241644/FEERS21.00 GST / RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/336409012991/APCN8630 VAGRA/30/12/230950 FEERS21 / 00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/411910294147/MPB00405/DAHEJ / 28-04/241038-FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/405518585727/MPB00028 / DAHEJ-24/02/241823/FEERS21/00 GST/RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/333111255851/MPB00028/DAHEJ-27/11/231109/FEERS21/00 GST RS3.78,ATM WITHDRAWAL
NFS / CASHWDL/400118568143/MPB00028/DAHEJ/01/01/241834/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
ATM WDL/ATM CASH 30300PARASNATH MADHUBAN GIRIDH/ / 36419,ATM WITHDRAWAL
TO WDL:RR NO:424920220493:05050429/NEWDHAMUNGR COIMBATORETCOIMBATORETNIN /,ATM WITHDRAWAL
NFS-CASHWDL/328317973487 MPB00028-DAHEJ/10/10/231753/FEERS21.00/GST RS3.78 / 63699,ATM WITHDRAWAL
NFS CASHWDL/418516572289/MPB00405/DAHEJ/03/07/241647/FEERS21.GST 00 RS3.78,ATM WITHDRAWAL
TO / ATM WDL:RR 426720445555:NO 03851003/ SIB SOWRIPALAYAM COIMBATORE TNIN:,ATM WITHDRAWAL
NFS/CASHWDL/333111255851/MPB00028/DAHEJ/27/11/231109/FEERS21/00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/419219135704/MPB00028/DAHEJ/10 07/241905/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/411508015603/ ATALI/24/04-240814/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/416322392820 MPB00405/DAHEJ/11/06/FEERS21/242246.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/417909016718/APCN8630/VAGRA/27/06 / 240914/FEERS21.00/GST-RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/410918491953/MPB00028 DAHEJ/18/04/241809/FEERS21. GST RS3-78,ATM WITHDRAWAL
NFS CASHWDL/327818056070/MPB00028/DAHEJ / 05-10/231828/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/410918492439/MPB00028/DAHEJ / 18/04/241811/FEERS21.00 GST RS3-78,ATM WITHDRAWAL
NFS/CASHWDL/409811021026/MPB00028/DAHEJ/07/04/241115 FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/328107467787/MPB00028 / DAHEJ/08/10/230706/FEERS21.00 / GST RS3.78,ATM WITHDRAWAL
CASHWDL/NFS/415619029691/6NINDDAH/ATALI/04/06/241958/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL / 406718835206/MPB00405 DAHEJ/07/03/241846/FEERS21.00 RS3 GST.78,ATM WITHDRAWAL
NFS/CASHWDL/412619793121/MPB00028/DAHEJ/05/05 / 241903/FEERS21-00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/333111255851/MPB00028/DAHEJ/27/11/231109/FEERS21.00 / GST / RS3.78,ATM WITHDRAWAL
TO ATM WDL:RR NO-409708027660:S1ACCB03/TRICHY ROAD-2 COIMBA COIMBATORE TNIN:,ATM WITHDRAWAL
NFS/CASHWDL/412619793121/MPB00028 / DAHEJ/05/05/241903-FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/414807128737/MPB00028/DAHEJ- / 05/240712/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
CASHWDL/NFS/415018601361/MPB00028/DAHEJ/29 05/241856/FEERS21.00 GST-RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/419219135704/MPB00028//10/07/241905/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/411910294147/MPB00405/DAHEJ/28/04/241038/FEERS21.00 GST-RS3.78 / 38278,ATM WITHDRAWAL
NFS / ES000003/CASH WDL/06/01/23,ATM WITHDRAWAL
TO ATM WDL:RR NO:421212828993:CUB02343 / RAMNATPURAM III / TNIN COIMBATORE:,ATM WITHDRAWAL
ATM/WDL ATM CASH 30641CHANDAUSICHANDAUSI/ / 54287,ATM WITHDRAWAL
NFS/CASHWDL/336109012300/APCN8630/VAGRA/27/12/230928/FEERS21.00 / GST RS3.78,ATM WITHDRAWAL
"ATM WDL / ATM / CASH 731STATION ROAD,GANDHIROMORADABAD/",ATM WITHDRAWAL
TO ATM WDL:RR NO:416321008128:COTNU079/NANJUNDAPURAM ROAD COIMBATORE TNIN,ATM WITHDRAWAL
NFS/CASHWDL/411508015603/6NINDDAH/ATALI/24/04/240814/FEERS21.00 GST RS3.78 / 27156,ATM WITHDRAWAL
NFS/CASHWDL/328107467787/MPB00028/DAHEJ/08/10 / 230706/FEERS21.00 GST RS3/78,ATM WITHDRAWAL
NFS/CASHWDL/422619389282/MPB00028/DAHEJ/13/08/241909/FEERS21.00 GST RS3-78,ATM WITHDRAWAL
NFS/CASHWDL/412619793121/MPB00028/DAHEJ-05/05 / 241903/FEERS21.00/GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/400318866229/MPB00028/DAHEJ/03/01/241833 / FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/RE278001/ WDL/18/09 22 / 68015,ATM WITHDRAWAL
TO / ATM WDL:RR NO:414110939102:TMB01602 RAMANATHAPURAM COIMBATORE TNIN:,ATM WITHDRAWAL
NFS/CASHWDL/415219972407-MPB00405-DAHEJ/31/05/241925 FEERS21.00 GST RS3.78,ATM WITHDRAWAL
TO ATM WDL:RR NO:421212828993-CUB02343/RAMNATPURAM III COIMBATORE TNIN:,ATM WITHDRAWAL
NFS/CASHWDL/336409012991/APCN8630/VAGRA/30/12/230950/FEERS21.00 GST RS3-78,ATM WITHDRAWAL
NFS/CASHWDL/409811021026/MPB00028/DAHEJ/07/04/241115/FEERS21.00 GST-RS3.78 / 15818,ATM WITHDRAWAL
TO ATM WDL:RR NO:410419674364:NANJUNDAPRM/ CUB02653 II COIMBATORE TNIN:,ATM WITHDRAWAL
NFS-CASHWDL/332907913990/MPB00028/DAHEJ/25/11/230727/FEERS21.00 GST RS3 / 78,ATM WITHDRAWAL
NFS/CASHWDL/332907913990/MPB00028 / DAHEJ/25/11/230727/FEERS21.00 GST RS3-78,ATM WITHDRAWAL
NFS/CASHWDL/422319653339/MPB00028/DAHEJ 10/08/241912/FEERS21.00 GST RS3.78 / 87810,ATM WITHDRAWAL
NFS/CASHWDL/415519602588/MPB00405/DAHEJ/03/06 241922/FEERS21/00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/415018601361/MPB00028/DAHEJ/29/05/241856/FEERS21.00 GST-RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/422619389282/MPB00028/DAHEJ/13/08/241909/FEERS21.00 GST / RS3 / 78,ATM WITHDRAWAL
NFS / CASHWDL/336109012300/APCN8630/27/VAGRA/12/230928/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
TO ATM WDL:RR NO:416321008128:COTNU079/NANJUNDAPURAM ROAD COIMBATORE/TNIN /,ATM WITHDRAWAL
NFS/CASHWDL/413217086868/MPB00028/DAHEJ/11/05/241723/FEERS21 00 GST / RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/410918491953/MPB00028/DAHEJ/18/04/241809/FEERS21.00 GST RS3 78,ATM WITHDRAWAL
NFS/CASHWDL/333111255851/MPB00028/DAHEJ/27/11/231109/FEERS21.00 GST / RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/415219972407/MPB00405/DAHEJ/31/05/241925 FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/409410006878/6NINDDAH/ATALI/03/04/241043/FEERS21.00-GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/418516572289-MPB00405/DAHEJ/03-07/241647/FEERS21 / GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/417909016718/APCN8630/VAGRA/27//240914/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL//MPB00028/DAHEJ / 25/05/241153/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS CASHWDL/411508015603/6NINDDAH/ATALI/24/04/240814/FEERS21 / 00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/410119012260/6NINDDAH / DAHEJ/10 / 04/241939/FEERS21.00/GST/RS3 78,ATM WITHDRAWAL
TO ATM / WDL-RR NO:418120009585:MC152801/INDUSIND BANK LIMITED COIMBATORETNIN:,ATM WITHDRAWAL
NFS/CASHWDL/418516572289/MPB00405/DAHEJ/03/07//FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/418409285624/MPZ06002/JOLVA / 02/07/240915/FEERS21.00 GST RS3 / 78,ATM WITHDRAWAL
NFS/CASHWDL/328317973487/MPB00028/DAHEJ/10/10/231753 / FEERS21.00 GST RS3 / 78,ATM WITHDRAWAL
NFS/CASHWDL/336409012991/APCN8630/VAGRA//12/230950/FEERS21 00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/411709027166/6NINDDAH/ATALI/26/04/240939 / FEERS21.00 GST/RS3.78,ATM WITHDRAWAL
NFS/ES000003/CASH WDL-06/01/23,ATM WITHDRAWAL
NFS/CASHWDL/417109860410/MPB00028 DAHEJ/19 06/240920/FEERS21 00 GST RS3.78,ATM WITHDRAWAL
TO ATM WDL:RR NO:421212828219:CUB02343-RAMNATPURAM III COIMBATORE TNIN:,ATM WITHDRAWAL
TO ATM WDL:RR NO:416321008128:COTNU079/NANJUNDAPURAM ROAD-COIMBATORE TNIN:,ATM WITHDRAWAL
NFS/CASHWDL/411709027166/6NINDDAH/ATALI-26/04 240939/FEERS21.00 GST/RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/331416441070/DAHEJ/MPB00028/10/11/231611/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/422619389282/MPB00028/DAHEJ/13/08 241909/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL / 334917022289/MPB00028/DAHEJ/15/12/231741/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/404220007164/APCN8630/VAGRA/11/02/242057-FEERS21 00 GST-RS3.78,ATM WITHDRAWAL
TO / ATM WDL RR NO:410513000271:00827005/NEAR LAKSHMI MILLS JUN COIMBATORETNIN:,ATM WITHDRAWAL
NFS/CASHWDL/410119012260/6NINDDAH / DAHEJ/10/04/241939/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS / ES000003/CASH WDL/06 01/23,ATM WITHDRAWAL
NFS/CASHWDL/334318467522/MPB00028/DAHEJ/09/12/231817/FEERS21.00 GST RS3.78 / 92227,ATM WITHDRAWAL
NFS/CASHWDL/419219135704/MPB00028/DAHEJ/10/07/241905/FEERS21.00 GST-RS3 / 78,ATM WITHDRAWAL
NFS/CASHWDL/400118568143/MPB00028 DAHEJ/01/01/241834/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS CASHWDL/410918492699-MPB00028/DAHEJ/18/04/241812/FEERS21 / 00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL / 422319653339/MPB00028/DAHEJ/10/08/241912/FEERS21.00- RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/422619389282 MPB00028/DAHEJ/13/08/241909/FEERS21.00 / GST RS3/78,ATM WITHDRAWAL
NFS/CASHWDL/417109860410 / MPB00028/DAHEJ/19 06/240920/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
ATM/WDL ATM CASH606212004945 / HANUMANJIMANDIR BOTA,ATM WITHDRAWAL
NFS/CASHWDL/400517145521/MPB00405 / DAHEJ / 05/01/241741/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
ATM WDL/ATM 30641CHANDAUSICHANDAUSI/,ATM WITHDRAWAL
NFS/RE278001/CASH WDL/18/09-22,ATM WITHDRAWAL
ATM/S1CNP260/CASH WDL/01/09/23 / 36877,ATM WITHDRAWAL
NFS/CASHWDL/334318467522 MPB00028 DAHEJ-09/12/231817/FEERS21.00 GST RS3/78,ATM WITHDRAWAL
NFS/CASHWDL/415519602588-MPB00405 DAHEJ / 03/06/241922 FEERS21.00 GST-RS3/78,ATM WITHDRAWAL
NFS/CASHWDL/410918491496/MPB00028/DAHEJ/ / 04/241808-FEERS21.00 GST RS3 / 78,ATM WITHDRAWAL
NFS/CASHWDL/414611799090/MPB00028/DAHEJ/25/-241153/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/331416441070/MPB00028/DAHEJ-10/11-231611/FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL / 405518585727/MPB00028/DAHEJ/24/02/241823/FEERS21 / 00 GST RS3.78 / 95032,ATM WITHDRAWAL
TO ATM / WDL-RR NO:412120619039//PAPANAICKENPALAYAM/I/ON COIMBATOREIN:,ATM WITHDRAWAL
TO ATM WDL:RR-NO:414110939102:TMB01602/RAMANATHAPURAM COIMBATORE / TNIN:,ATM WITHDRAWAL
NFS/CASHWDL/330817191304 / MPB00028/DAHEJ/04 / 11/231710 / FEERS21.00 GST RS3.78,ATM WITHDRAWAL
NFS/CASHWDL/413522796803/MPB00405/DAHEJ/14/05/242211/FEERS21.00 / GST RS3.78,ATM WITHDRAWAL
ATM WDL/ATM CASH 30620OLD BUS / STAND ALIGARHALIGARH/,ATM WITHDRAWAL
